#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
3	96736017	96736190	PGSPRETT00000003950	PGALLT00000085610	-	PgeneID:ENSMUST00000120693.1	ParentID:ENSMUST00000107016	LEVEL_1	DUP	[[96736017, 96736190]]
1	63025251	63048866	PGSPRETT00000008643	PGALLT00000087773	+	PgeneID:ENSMUST00000120486.2	ParentID:NA	LEVEL_2	unitary_pseudogene	[[63025251,  63025335],  [63032590,  63032691],  [63036993,  63037090],  [63038229,  63038358],  [63039588,  63039656],  [63041716,  63041898],  [63047638,  63047722],  [63048618, 63048866]]
13	41074046	41075024	PGSPRETT00000005464	PGALLT00000097246	-	PgeneID:ENSMUST00000182465.1	ParentID:ENSMUST00000089534	LEVEL_1	PSSD	[[41074046, 41075024]]
7	56955272	56956223	PGSPRETT00000000863	PGALLT00000088985	+	PgeneID:ENSMUST00000181982.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[56955272, 56956223]]
3	75821612	75823278	PGSPRETT00000003022	PGALLT00000090614	+	PgeneID:ENSMUST00000195100.1	ParentID:ENSMUST00000109207	LEVEL_1	PSSD	[[75821612, 75823278]]
12	109946161	109946569	PGSPRETT00000004544	PGALLT00000090837	+	PgeneID:ENSMUST00000194116.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[109946161,  109946202],  [109946286, 109946569]]
X	100344017	100345428	PGSPRETT00000012065	PGALLT00000095793	-	PgeneID:ENSMUST00000119502.1	ParentID:ENSMUST00000032934	LEVEL_1	PSSD	[[100344017, 100345428]]
13	87442668	87443196	PGSPRETT00000008249	PGALLT00000088821	+	PgeneID:ENSMUST00000164671.2	ParentID:jg10191.t1	LEVEL_1	pseudogene	[[87442668, 87443196]]
6	73628135	73629128	PGSPRETT00000011535	PGALLT00000092532	+	PgeneID:ENSMUST00000182182.2	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[73628135, 73629128]]
2	87376416	87384337	PGSPRETT00000005976	PGALLT00000087463	+	PgeneID:ENSMUST00000118646.1	ParentID:jg9884.t1	LEVEL_1	PSSD	[[87376416,  87377326],  [87383124, 87384337]]
18	60047260	60047775	PGSPRETT00000004344	PGALLT00000092249	-	PgeneID:ENSMUST00000118980.1	ParentID:ENSMUST00000152918	LEVEL_1	PSSD	[[60047260, 60047775]]
3	136936410	136937126	PGSPRETT00000011520	PGALLT00000095956	-	PgeneID:ENSMUST00000198288.1	ParentID:ENSMUST00000137376	LEVEL_1	PSSD	[[136936410, 136937126]]
11	113988183	113988672	PGSPRETT00000006164	PGALLT00000089648	-	PgeneID:ENSMUST00000120443.1	ParentID:NA	LEVEL_2	PSSD	[[113988183, 113988672]]
9	96623440	96623680	PGSPRETT00000001180	PGALLT00000088001	-	PgeneID:ENSMUST00000190012.1	ParentID:NA	LEVEL_2	PSSD	[[96623440, 96623680]]
ScMYQTh_501	1113	1546	PGSPRETT00000010549	PGALLT00000088908	-	PgeneID:ENSMUST00000192755.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[1113,  1417],  [1502, 1546]]
1	183991024	183991138	PGSPRETT00000003180	PGALLT00000093761	-	PgeneID:ENSMUST00000195102.1	ParentID:NA	LEVEL_2	DUP	[[183991024, 183991138]]
5	121415868	121416281	PGSPRETT00000012203	PGALLT00000094525	-	PgeneID:ENSMUST00000202823.1	ParentID:NA	LEVEL_2	pseudogene	[[121415868, 121416281]]
7	118710579	118710850	PGSPRETT00000004115	PGALLT00000091528	+	PgeneID:ENSMUST00000202892.1	ParentID:NA	LEVEL_2	PSSD	[[118710579, 118710850]]
2	137448333	137453052	PGSPRETT00000003153	PGALLT00000090374	-	PgeneID:ENSMUST00000120744.1	ParentID:ENSMUST00000122996	LEVEL_1	PSSD	[[137448333, 137453052]]
2	145073725	145074057	PGSPRETT00000006114	PGALLT00000089295	+	PgeneID:ENSMUST00000122397.1	ParentID:ENSMUST00000078804	LEVEL_1	PSSD	[[145073725, 145074057]]
5	104987383	104988044	PGSPRETT00000009770	PGALLT00000090520	-	PgeneID:ENSMUST00000197334.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[104987383, 104988044]]
5	29537979	29538176	PGSPRETT00000007736	PGALLT00000091698	-	PgeneID:ENSMUST00000118876.1	ParentID:ENSMUST00000037551	LEVEL_1	PSSD	[[29537979, 29538176]]
11	20241539	20243382	PGSPRETT00000010080	PGALLT00000093812	-	PgeneID:ENSMUST00000117244.3	ParentID:ENSMUST00000181217	LEVEL_1	PSSD	[[20241539, 20243382]]
7	30066337	30067932	PGSPRETT00000002086	PGALLT00000090065	+	PgeneID:ENSMUST00000173044.1	ParentID:ENSMUST00000168050	LEVEL_1	DUP	[[30066337, 30067932]]
2	90056444	90057373	PGSPRETT00000007603	PGALLT00000093593	+	PgeneID:ENSMUST00000120681.1	ParentID:NA	LEVEL_2	DUP	[[90056444,  90057165],  [90057265, 90057373]]
11	38801731	38802080	PGSPRETT00000006712	PGALLT00000091187	+	PgeneID:ENSMUST00000119565.1	ParentID:ENSMUST00000103191	LEVEL_1	PSSD	[[38801731, 38802080]]
1	111391974	111392744	PGSPRETT00000012054	PGALLT00000087372	+	PgeneID:ENSMUST00000185792.1	ParentID:jg18425.t1	LEVEL_1	PSSD	[[111391974, 111392744]]
3	138758356	138758779	PGSPRETT00000011941	PGALLT00000091705	+	PgeneID:ENSMUST00000196571.1	ParentID:NA	LEVEL_2	PSSD	[[138758356, 138758779]]
6	112247416	112247882	PGSPRETT00000005466	PGALLT00000092801	-	PgeneID:ENSMUST00000203696.1	ParentID:ENSMUST00000102483	LEVEL_1	PSSD	[[112247416, 112247882]]
6	97394086	97394337	PGSPRETT00000011147	PGALLT00000095559	-	PgeneID:ENSMUST00000118062.1	ParentID:ENSMUST00000199031	LEVEL_1	PSSD	[[97394086, 97394337]]
7	87589337	87589786	PGSPRETT00000008051	PGALLT00000091322	-	PgeneID:ENSMUST00000206635.1	ParentID:ENSMUST00000054544	LEVEL_1	PSSD	[[87589337, 87589786]]
X	109084420	109086026	PGSPRETT00000006079	PGALLT00000091052	-	PgeneID:ENSMUST00000120343.1	ParentID:ENSMUST00000080926	LEVEL_1	PSSD	[[109084420, 109086026]]
1	15730906	15732012	PGSPRETT00000000347	PGALLT00000088423	-	PgeneID:ENSMUST00000186435.1	ParentID:ENSMUST00000027438	LEVEL_1	PSSD	[[15730906, 15732012]]
X	22642151	22642445	PGSPRETT00000009177	PGALLT00000095809	+	PgeneID:ENSMUST00000122159.1	ParentID:NA	LEVEL_2	PSSD	[[22642151, 22642445]]
7	36520638	36521624	PGSPRETT00000012602	PGALLT00000088826	+	PgeneID:ENSMUST00000188191.1	ParentID:ENSMUST00000056676	LEVEL_1	DUP	[[36520638, 36521624]]
6	7263130	7268315	PGSPRETT00000005911	PGALLT00000088201	+	PgeneID:ENSMUST00000204122.1	ParentID:ENSMUST00000137357	LEVEL_1	PSSD	[[7263130, 7268315]]
2	15864008	15864789	PGSPRETT00000006419	PGALLT00000089884	-	PgeneID:ENSMUST00000120519.2	ParentID:ENSMUST00000029643	LEVEL_1	PSSD	[[15864008, 15864789]]
5	57001778	57002480	PGSPRETT00000000002	PGALLT00000089924	-	PgeneID:ENSMUST00000198671.1	ParentID:ENSMUST00000137376	LEVEL_1	PSSD	[[57001778, 57002480]]
11	87601253	87601798	PGSPRETT00000012805	PGALLT00000093393	+	PgeneID:ENSMUST00000120315.1	ParentID:ENSMUST00000035983	LEVEL_1	PSSD	[[87601253, 87601798]]
17	87260374	87260507	PGSPRETT00000002498	PGALLT00000087886	-	PgeneID:ENSMUST00000203926.1	ParentID:NA	LEVEL_2	PSSD	[[87260374, 87260507]]
6	67876928	67877322	PGSPRETT00000007022	PGALLT00000094491	-	PgeneID:ENSMUST00000197714.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[67876928,  67877157],  [67877275, 67877322]]
17	35945641	35949019	PGSPRETT00000000143	PGALLT00000091581	-	PgeneID:ENSMUST00000174655.1	ParentID:ENSMUST00000023353	LEVEL_1	PSSD	[[35945641, 35949019]]
11	539988	540640	PGSPRETT00000006454	PGALLT00000091496	-	PgeneID:ENSMUST00000117640.1	ParentID:ENSMUST00000181948	LEVEL_1	PSSD	[[539988, 540640]]
X	94366852	94370727	PGSPRETT00000004522	PGALLT00000088275	-	PgeneID:ENSMUST00000118325.1	ParentID:ENSMUST00000162593	LEVEL_1	PSSD	[[94366852,  94367356],  [94368343, 94370727]]
2	65689708	65690117	PGSPRETT00000007674	PGALLT00000088413	-	PgeneID:ENSMUST00000118070.1	ParentID:ENSMUST00000080861	LEVEL_1	PSSD	[[65689708, 65690117]]
5	17454729	17455140	PGSPRETT00000009883	PGALLT00000097134	+	PgeneID:ENSMUST00000118086.1	ParentID:ENSMUST00000194746	LEVEL_1	PSSD	[[17454729, 17455140]]
16	12242923	12245722	PGSPRETT00000000931	PGALLT00000088126	+	PgeneID:ENSMUST00000121314.1	ParentID:ENSMUST00000061280	LEVEL_1	PSSD	[[12242923, 12245722]]
1	117470470	117474788	PGSPRETT00000003577	PGALLT00000095585	-	PgeneID:ENSMUST00000189740.1	ParentID:ENSMUST00000097643	LEVEL_1	PSSD	[[117470470,  117474141],  [117474177, 117474788]]
11	3913588	3916285	PGSPRETT00000011953	PGALLT00000096816	-	PgeneID:ENSMUST00000118511.1	ParentID:ENSMUST00000190997	LEVEL_1	PSSD	[[3913588,  3915132],  [3915176, 3916285]]
X	129016116	129016532	PGSPRETT00000011338	PGALLT00000095359	+	PgeneID:ENSMUST00000117169.1	ParentID:ENSMUST00000073926	LEVEL_1	PSSD	[[129016116, 129016532]]
3	92216973	92217904	PGSPRETT00000004534	PGALLT00000093128	-	PgeneID:ENSMUST00000196717.1	ParentID:ENSMUST00000161401	LEVEL_1	transcribed_PSSD	[[92216973, 92217904]]
17	51700603	51701227	PGSPRETT00000008694	PGALLT00000086073	+	PgeneID:ENSMUST00000198911.1	ParentID:ENSMUST00000024697	LEVEL_1	PSSD	[[51700603, 51701227]]
5	29400558	29401089	PGSPRETT00000006776	PGALLT00000094532	+	PgeneID:ENSMUST00000200908.1	ParentID:ENSMUST00000065210	LEVEL_1	PSSD	[[29400558, 29401089]]
5	141328874	141329643	PGSPRETT00000000345	PGALLT00000090767	+	PgeneID:ENSMUST00000200135.1	ParentID:ENSMUST00000161308	LEVEL_1	PSSD	[[141328874, 141329643]]
6	63928106	63929808	PGSPRETT00000006440	PGALLT00000095029	+	PgeneID:ENSMUST00000204507.1	ParentID:ENSMUST00000110105	LEVEL_1	PSSD	[[63928106, 63929808]]
3	6650152	6650720	PGSPRETT00000002179	PGALLT00000094612	+	PgeneID:ENSMUST00000195844.1	ParentID:ENSMUST00000154080	LEVEL_1	PSSD	[[6650152,  6650410],  [6650468, 6650720]]
2	132377949	132378468	PGSPRETT00000011118	PGALLT00000089121	+	PgeneID:ENSMUST00000117272.1	ParentID:ENSMUST00000082134	LEVEL_1	PSSD	[[132377949,  132378222],  [132378290, 132378468]]
16	12053885	12054345	PGSPRETT00000012841	PGALLT00000093190	-	PgeneID:ENSMUST00000091759.2	ParentID:ENSMUST00000150576	LEVEL_1	PSSD	[[12053885, 12054345]]
4	118147354	118147684	PGSPRETT00000009765	PGALLT00000096384	-	PgeneID:ENSMUST00000118744.1	ParentID:NA	LEVEL_2	PSSD	[[118147354, 118147684]]
16	43667864	43669795	PGSPRETT00000002860	PGALLT00000096491	-	PgeneID:ENSMUST00000160509.1	ParentID:ENSMUST00000017530	LEVEL_1	PSSD	[[43667864, 43669795]]
3	92976557	92977890	PGSPRETT00000006402	PGALLT00000092309	+	PgeneID:ENSMUST00000199908.1	ParentID:ENSMUST00000032899	LEVEL_1	PSSD	[[92976557, 92977890]]
6	102299740	102301831	PGSPRETT00000002874	PGALLT00000095679	-	PgeneID:ENSMUST00000204142.1	ParentID:ENSMUST00000133426	LEVEL_1	PSSD	[[102299740,  102300073],  [102300474,  102301090],  [102301757, 102301831]]
16	88077537	88078619	PGSPRETT00000006620	PGALLT00000090498	+	PgeneID:ENSMUST00000202557.1	ParentID:ENSMUST00000009191	LEVEL_1	pseudogene	[[88077537,  88077728],  [88078192, 88078619]]
7	31734151	31734367	PGSPRETT00000007362	PGALLT00000096221	+	PgeneID:ENSMUST00000206374.1	ParentID:NA	LEVEL_2	DUP	[[31734151, 31734367]]
6	133093224	133237335	PGSPRETT00000002460	PGALLT00000094750	-	PgeneID:ENSMUST00000203922.1	ParentID:ENSMUST00000030118	LEVEL_1	PSSD	[[133093224,  133093423],  [133159271,  133159470],  [133237136, 133237335]]
9	76897376	76897581	PGSPRETT00000000071	PGALLT00000093406	-	PgeneID:ENSMUST00000183554.1	ParentID:ENSMUST00000196402	LEVEL_1	PSSD	[[76897376, 76897581]]
1	50549002	50549469	PGSPRETT00000007330	PGALLT00000093929	-	PgeneID:ENSMUST00000189886.1	ParentID:ENSMUST00000081840	LEVEL_1	PSSD	[[50549002, 50549469]]
X	9839343	9840234	PGSPRETT00000011961	PGALLT00000079493	+	PgeneID:ENSMUST00000121482.1	ParentID:ENSMUST00000031617	LEVEL_1	PSSD	[[9839343, 9840234]]
4	25427841	25428104	PGSPRETT00000000147	PGALLT00000091845	+	PgeneID:ENSMUST00000117235.1	ParentID:NA	LEVEL_2	PSSD	[[25427841, 25428104]]
7	14307846	14308424	PGSPRETT00000010283	PGALLT00000087349	-	PgeneID:ENSMUST00000206705.1	ParentID:ENSMUST00000116343	LEVEL_1	DUP	[[14307846,  14307959],  [14308191, 14308424]]
3	90003377	90003687	PGSPRETT00000011637	PGALLT00000089367	+	PgeneID:ENSMUST00000195581.1	ParentID:NA	LEVEL_2	PSSD	[[90003377,  90003630],  [90003667, 90003687]]
2	111848880	111849035	PGSPRETT00000004003	PGALLT00000094964	-	PgeneID:ENSMUST00000119505.1	ParentID:ENSMUST00000115231	LEVEL_1	PSSD	[[111848880, 111849035]]
3	120951958	120952372	PGSPRETT00000004725	PGALLT00000089685	-	PgeneID:ENSMUST00000198223.1	ParentID:ENSMUST00000153451	LEVEL_1	PSSD	[[120951958, 120952372]]
1	99976647	99977228	PGSPRETT00000008066	PGALLT00000094726	+	PgeneID:ENSMUST00000189923.1	ParentID:ENSMUST00000042235	LEVEL_1	PSSD	[[99976647, 99977228]]
11	3954518	3954824	PGSPRETT00000001401	PGALLT00000091149	-	PgeneID:ENSMUST00000121480.1	ParentID:ENSMUST00000007800	LEVEL_1	PSSD	[[3954518, 3954824]]
5	86536466	86538122	PGSPRETT00000004690	PGALLT00000092608	-	PgeneID:ENSMUST00000196373.1	ParentID:ENSMUST00000135187	LEVEL_1	PSSD	[[86536466, 86538122]]
2	70073341	70073627	PGSPRETT00000006045	PGALLT00000091110	-	PgeneID:ENSMUST00000153501.1	ParentID:ENSMUST00000136327	LEVEL_1	PSSD	[[70073341, 70073627]]
6	118607276	118610265	PGSPRETT00000007870	PGALLT00000093590	-	PgeneID:ENSMUST00000185373.1	ParentID:ENSMUST00000027649	LEVEL_1	PSSD	[[118607276, 118610265]]
7	74443406	74449240	PGSPRETT00000003656	PGALLT00000093922	+	PgeneID:ENSMUST00000173890.1	ParentID:ENSMUST00000077478	LEVEL_1	DUP	[[74443406,  74444248],  [74444944,  74445171],  [74449117, 74449240]]
17	34754026	34755851	PGSPRETT00000009968	PGALLT00000094676	-	PgeneID:ENSMUST00000172657.1	ParentID:ENSMUST00000087167	LEVEL_1	DUP	[[34754026,  34754550],  [34755139,  34755352],  [34755688, 34755851]]
6	60726424	60727953	PGSPRETT00000002260	PGALLT00000096687	-	PgeneID:ENSMUST00000203219.1	ParentID:ENSMUST00000097175	LEVEL_1	PSSD	[[60726424,  60726845],  [60727527, 60727953]]
5	114007753	114008123	PGSPRETT00000011249	PGALLT00000092367	+	PgeneID:ENSMUST00000122278.1	ParentID:NA	LEVEL_2	PSSD	[[114007753, 114008123]]
1	21765294	21766161	PGSPRETT00000006428	PGALLT00000094111	+	PgeneID:ENSMUST00000180661.1	ParentID:ENSMUST00000183272	LEVEL_1	PSSD	[[21765294, 21766161]]
5	30083405	30083754	PGSPRETT00000010341	PGALLT00000091888	+	PgeneID:ENSMUST00000199229.1	ParentID:ENSMUST00000045356	LEVEL_1	PSSD	[[30083405, 30083754]]
9	77016850	77019088	PGSPRETT00000000669	PGALLT00000088554	+	PgeneID:ENSMUST00000183550.1	ParentID:ENSMUST00000053086	LEVEL_1	PSSD	[[77016850,  77017106],  [77017155, 77019088]]
11	81863626	81864618	PGSPRETT00000004256	PGALLT00000095204	-	PgeneID:ENSMUST00000117522.1	ParentID:ENSMUST00000125172	LEVEL_1	PSSD	[[81863626, 81864618]]
6	67426389	67426797	PGSPRETT00000000477	PGALLT00000091180	-	PgeneID:ENSMUST00000197359.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[67426389,  67426639],  [67426764, 67426797]]
7	73225983	73227048	PGSPRETT00000009518	PGALLT00000088183	-	PgeneID:ENSMUST00000174119.1	ParentID:ENSMUST00000061074	LEVEL_1	DUP	[[73225983,  73226505],  [73226947, 73227048]]
2	103705507	103705776	PGSPRETT00000009622	PGALLT00000092228	+	PgeneID:ENSMUST00000118451.1	ParentID:ENSMUST00000099272	LEVEL_1	PSSD	[[103705507, 103705776]]
6	67619096	67619775	PGSPRETT00000009197	PGALLT00000087514	-	PgeneID:ENSMUST00000196933.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[67619096,  67619392],  [67619739, 67619775]]
4	79483971	79484171	PGSPRETT00000010898	PGALLT00000092805	+	PgeneID:ENSMUST00000119568.2	ParentID:ENSMUST00000108932	LEVEL_1	PSSD	[[79483971, 79484171]]
4	55075613	55077696	PGSPRETT00000003384	PGALLT00000093099	-	PgeneID:ENSMUST00000121549.1	ParentID:ENSMUST00000103133	LEVEL_1	PSSD	[[55075613,  55076190],  [55077085, 55077696]]
6	129926993	129976843	PGSPRETT00000003253	PGALLT00000085325	-	PgeneID:ENSMUST00000117741.2	ParentID:NA	LEVEL_2	DUP	[[129926993,  129927104],  [129931838,  129931928],  [129976359,  129976438],  [129976792, 129976843]]
11	121019159	121019594	PGSPRETT00000012463	PGALLT00000088368	-	PgeneID:ENSMUST00000118713.1	ParentID:ENSMUST00000035983	LEVEL_1	PSSD	[[121019159, 121019594]]
13	43800553	43803790	PGSPRETT00000011929	PGALLT00000087836	-	PgeneID:ENSMUST00000060680.4	ParentID:ENSMUST00000004646	LEVEL_1	pseudogene	[[43800553, 43803790]]
2	78489109	78490358	PGSPRETT00000005715	PGALLT00000094453	+	PgeneID:ENSMUST00000119658.1	ParentID:ENSMUST00000057718	LEVEL_1	PSSD	[[78489109, 78490358]]
1	163839174	163840872	PGSPRETT00000003032	PGALLT00000096451	+	PgeneID:ENSMUST00000195878.1	ParentID:ENSMUST00000034136	LEVEL_1	PSSD	[[163839174, 163840872]]
5	86110938	86181630	PGSPRETT00000004091	PGALLT00000094190	+	PgeneID:ENSMUST00000196935.1	ParentID:ENSMUST00000031183	LEVEL_1	DUP	[[86110938,  86111668],  [86117739,  86117873],  [86121486,  86121718],  [86126954,  86127153],  [86134245,  86134487],  [86181547, 86181630]]
X	77038956	77041089	PGSPRETT00000011371	PGALLT00000091762	-	PgeneID:ENSMUST00000118127.1	ParentID:ENSMUST00000005041	LEVEL_1	PSSD	[[77038956, 77041089]]
3	63246329	63247132	PGSPRETT00000011516	PGALLT00000088180	-	PgeneID:ENSMUST00000194259.1	ParentID:ENSMUST00000102814	LEVEL_1	PSSD	[[63246329, 63247132]]
11	107121009	107123353	PGSPRETT00000011782	PGALLT00000092024	-	PgeneID:ENSMUST00000118770.1	ParentID:ENSMUST00000050867	LEVEL_1	PSSD	[[107121009, 107123353]]
1	31223271	31224188	PGSPRETT00000009008	PGALLT00000094149	-	PgeneID:ENSMUST00000189104.2	ParentID:ENSMUST00000038406	LEVEL_1	PSSD	[[31223271, 31224188]]
X	81881346	81882538	PGSPRETT00000012301	PGALLT00000092919	+	PgeneID:ENSMUST00000118453.1	ParentID:ENSMUST00000028817	LEVEL_1	PSSD	[[81881346,  81881910],  [81882366, 81882538]]
5	3905478	3906071	PGSPRETT00000007359	PGALLT00000088761	-	PgeneID:ENSMUST00000197343.1	ParentID:ENSMUST00000173864	LEVEL_1	PSSD	[[3905478, 3906071]]
7	95202504	95462371	PGSPRETT00000003402	PGALLT00000090112	-	PgeneID:ENSMUST00000184716.1	ParentID:NA	LEVEL_2	DUP	[[95202504,  95203506],  [95462220, 95462371]]
5	122037966	122038287	PGSPRETT00000010762	PGALLT00000095226	-	PgeneID:ENSMUST00000116022.2	ParentID:ENSMUST00000054289	LEVEL_1	PSSD	[[122037966, 122038287]]
5	151611358	151612942	PGSPRETT00000000352	PGALLT00000095859	-	PgeneID:ENSMUST00000117215.1	ParentID:ENSMUST00000166735	LEVEL_1	PSSD	[[151611358,  151611624],  [151612596, 151612942]]
16	9534806	9536146	PGSPRETT00000005514	PGALLT00000090852	-	PgeneID:ENSMUST00000171185.2	ParentID:ENSMUST00000055107	LEVEL_1	PSSD	[[9534806, 9536146]]
11	98319197	98320661	PGSPRETT00000010535	PGALLT00000085086	+	PgeneID:ENSMUST00000120287.1	ParentID:ENSMUST00000150576	LEVEL_1	PSSD	[[98319197,  98319315],  [98320322,  98320362],  [98320422, 98320661]]
11	106977871	106978563	PGSPRETT00000006928	PGALLT00000089175	+	PgeneID:ENSMUST00000120525.1	ParentID:ENSMUST00000102814	LEVEL_1	PSSD	[[106977871, 106978563]]
6	66373499	66378659	PGSPRETT00000005743	PGALLT00000092275	-	PgeneID:ENSMUST00000199098.1	ParentID:ENSMUST00000081769	LEVEL_1	PSSD	[[66373499,  66378336],  [66378528, 66378659]]
10	62372790	62373153	PGSPRETT00000007448	PGALLT00000092867	+	PgeneID:ENSMUST00000201911.1	ParentID:NA	LEVEL_2	pseudogene	[[62372790, 62373153]]
4	2725122	2725996	PGSPRETT00000005042	PGALLT00000093987	-	PgeneID:ENSMUST00000119150.1	ParentID:NA	LEVEL_2	PSSD	[[2725122,  2725311],  [2725766, 2725996]]
17	34549483	34579708	PGSPRETT00000004543	PGALLT00000091394	+	PgeneID:ENSMUST00000174686.1	ParentID:ENSMUST00000087167	LEVEL_1	DUP	[[34549483,  34549767],  [34579664, 34579708]]
5	58215230	58215990	PGSPRETT00000007820	PGALLT00000094229	-	PgeneID:ENSMUST00000199596.1	ParentID:ENSMUST00000007444	LEVEL_1	PSSD	[[58215230, 58215990]]
3	112997535	112997979	PGSPRETT00000003879	PGALLT00000091475	-	PgeneID:ENSMUST00000199345.1	ParentID:ENSMUST00000020064	LEVEL_1	PSSD	[[112997535, 112997979]]
5	39475867	39477408	PGSPRETT00000007752	PGALLT00000093094	-	PgeneID:ENSMUST00000201122.1	ParentID:ENSMUST00000115817	LEVEL_1	PSSD	[[39475867, 39477408]]
3	47160324	47160616	PGSPRETT00000003172	PGALLT00000096130	+	PgeneID:ENSMUST00000192608.1	ParentID:ENSMUST00000099329	LEVEL_1	PSSD	[[47160324, 47160616]]
3	888403	889565	PGSPRETT00000002583	PGALLT00000096979	+	PgeneID:ENSMUST00000120455.1	ParentID:ENSMUST00000091374	LEVEL_1	PSSD	[[888403, 889565]]
4	122805867	122806187	PGSPRETT00000008067	PGALLT00000093064	-	PgeneID:ENSMUST00000121439.1	ParentID:ENSMUST00000172023	LEVEL_1	PSSD	[[122805867, 122806187]]
17	31471852	31472110	PGSPRETT00000001011	PGALLT00000095122	-	PgeneID:ENSMUST00000172675.1	ParentID:ENSMUST00000020440	LEVEL_1	PSSD	[[31471852, 31472110]]
X	95122728	95126256	PGSPRETT00000002559	PGALLT00000090244	-	PgeneID:ENSMUST00000121476.1	ParentID:jg8596.t1	LEVEL_1	PSSD	[[95122728,  95124275],  [95125162, 95126256]]
X	53197084	53199094	PGSPRETT00000011911	PGALLT00000092114	+	PgeneID:ENSMUST00000117225.1	ParentID:ENSMUST00000080517	LEVEL_1	PSSD	[[53197084, 53199094]]
11	39762786	39767000	PGSPRETT00000011419	PGALLT00000091395	+	PgeneID:ENSMUST00000117114.1	ParentID:ENSMUST00000022163	LEVEL_1	PSSD	[[39762786,  39763331],  [39766690, 39767000]]
X	83651490	83655285	PGSPRETT00000007198	PGALLT00000089202	+	PgeneID:ENSMUST00000120403.1	ParentID:ENSMUST00000097218	LEVEL_1	PSSD	[[83651490,  83651627],  [83653277, 83655285]]
5	10842504	10843796	PGSPRETT00000008834	PGALLT00000094191	-	PgeneID:ENSMUST00000199133.1	ParentID:ENSMUST00000034074	LEVEL_1	PSSD	[[10842504, 10843796]]
5	106563740	106564215	PGSPRETT00000009232	PGALLT00000095811	-	PgeneID:ENSMUST00000199594.1	ParentID:NA	LEVEL_2	PSSD	[[106563740, 106564215]]
2	87566719	87567731	PGSPRETT00000008056	PGALLT00000088175	-	PgeneID:ENSMUST00000121486.1	ParentID:ENSMUST00000019917	LEVEL_1	PSSD	[[87566719, 87567731]]
4	56823501	56824244	PGSPRETT00000001229	PGALLT00000092192	+	PgeneID:ENSMUST00000120981.1	ParentID:ENSMUST00000137376	LEVEL_1	PSSD	[[56823501, 56824244]]
11	109267038	109267443	PGSPRETT00000011376	PGALLT00000094710	-	PgeneID:ENSMUST00000117751.1	ParentID:ENSMUST00000073926	LEVEL_1	PSSD	[[109267038, 109267443]]
10	31172201	31172872	PGSPRETT00000002242	PGALLT00000097094	+	PgeneID:ENSMUST00000119969.1	ParentID:ENSMUST00000117411	LEVEL_1	PSSD	[[31172201, 31172872]]
9	71867769	71868575	PGSPRETT00000003645	PGALLT00000093404	+	PgeneID:ENSMUST00000184700.1	ParentID:ENSMUST00000137376	LEVEL_1	PSSD	[[71867769, 71868575]]
2	20532446	20533045	PGSPRETT00000000495	PGALLT00000095721	-	PgeneID:ENSMUST00000121960.1	ParentID:ENSMUST00000079716	LEVEL_1	PSSD	[[20532446, 20533045]]
3	57428671	57431301	PGSPRETT00000006985	PGALLT00000089869	-	PgeneID:ENSMUST00000192231.1	ParentID:ENSMUST00000001809	LEVEL_1	PSSD	[[57428671,  57430767],  [57430800, 57431301]]
6	122358878	122359348	PGSPRETT00000007879	PGALLT00000097055	+	PgeneID:ENSMUST00000118102.1	ParentID:ENSMUST00000068408	LEVEL_1	PSSD	[[122358878, 122359348]]
7	14046969	14047397	PGSPRETT00000001221	PGALLT00000094674	-	PgeneID:ENSMUST00000207006.1	ParentID:ENSMUST00000118280	LEVEL_1	PSSD	[[14046969, 14047397]]
7	35916119	35916938	PGSPRETT00000003825	PGALLT00000096492	-	PgeneID:ENSMUST00000191227.1	ParentID:NA	LEVEL_2	DUP	[[35916119, 35916938]]
X	76187367	76189034	PGSPRETT00000004864	PGALLT00000091597	-	PgeneID:ENSMUST00000117999.1	ParentID:ENSMUST00000170552	LEVEL_1	PSSD	[[76187367,  76188452],  [76188561, 76189034]]
