#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
10	121867233	121868004	PGCAROLIT00000008960	PGALLT00000091045	+	PgeneID:ENSMUST00000205245.1	ParentID:ENSMUST00000060636	LEVEL_1	DUP	[[121867233, 121868004]]
17	23369862	23370171	PGCAROLIT00000003838	PGALLT00000089769	+	PgeneID:ENSMUST00000120515.1	ParentID:ENSMUST00000045356	LEVEL_1	PSSD	[[23369862, 23370171]]
2	26793378	26793769	PGCAROLIT00000001977	PGALLT00000089586	-	PgeneID:ENSMUST00000117436.1	ParentID:ENSMUST00000132846	LEVEL_1	PSSD	[[26793378, 26793769]]
6	126356651	126367991	PGCAROLIT00000010881	PGALLT00000096030	-	PgeneID:ENSMUST00000195589.5	ParentID:NA	LEVEL_2	polymorphic_pseudogene	[[126356651,  126358226],  [126360466,  126360584],  [126362521,  126362672],  [126363893,  126364027],  [126366086,  126366184],  [126367801, 126367991]]
5	115806212	115817802	PGCAROLIT00000005139	PGALLT00000096039	-	PgeneID:ENSMUST00000200620.1	ParentID:NA	LEVEL_2	PSSD	[[115806212,  115806424],  [115806710,  115806870],  [115810038,  115810189],  [115810262,  115810368],  [115811903,  115812024],  [115812864,  115812940],  [115817674, 115817802]]
12	63797917	63798606	PGCAROLIT00000008053	PGALLT00000095752	-	PgeneID:ENSMUST00000119887.1	ParentID:ENSMUST00000102696	LEVEL_1	PSSD	[[63797917, 63798606]]
12	107817565	107818767	PGCAROLIT00000004981	PGALLT00000092278	+	PgeneID:ENSMUST00000167845.3	ParentID:NA	LEVEL_2	DUP	[[107817565,  107817778],  [107818304,  107818583],  [107818692, 107818767]]
5	115323405	115324020	PGCAROLIT00000000393	PGALLT00000088678	+	PgeneID:ENSMUST00000120513.1	ParentID:ENSMUST00000102814	LEVEL_1	PSSD	[[115323405, 115324020]]
11	22744292	22744669	PGCAROLIT00000000129	PGALLT00000093145	+	PgeneID:ENSMUST00000120189.1	ParentID:ENSMUST00000033342	LEVEL_1	PSSD	[[22744292, 22744669]]
X	7763822	7766387	PGCAROLIT00000000445	PGALLT00000088198	-	PgeneID:ENSMUST00000117975.1	ParentID:ENSMUST00000000449	LEVEL_1	PSSD	[[7763822,  7765193],  [7765923,  7766015],  [7766264, 7766387]]
1	51288049	51289008	PGCAROLIT00000011224	PGALLT00000088581	-	PgeneID:ENSMUST00000188636.1	ParentID:ENSMUST00000031617	LEVEL_1	PSSD	[[51288049, 51289008]]
11	702418	704059	PGCAROLIT00000001138	PGALLT00000095953	+	PgeneID:ENSMUST00000121172.1	ParentID:ENSMUST00000021824	LEVEL_1	PSSD	[[702418, 704059]]
12	114703835	114704348	PGCAROLIT00000010588	PGALLT00000091965	+	PgeneID:ENSMUST00000184147.1	ParentID:ENSMUST00000079419	LEVEL_1	PSSD	[[114703835, 114704348]]
7	138116041	138117060	PGCAROLIT00000005057	PGALLT00000093991	+	PgeneID:ENSMUST00000183000.1	ParentID:ENSMUST00000182277	LEVEL_1	PSSD	[[138116041, 138117060]]
scaffold_8144	76075	76962	PGCAROLIT00000001371	PGALLT00000093996	-	PgeneID:ENSMUST00000118391.1	ParentID:NA	LEVEL_2	PSSD	[[76075,  76464],  [76836, 76962]]
4	81460616	81461125	PGCAROLIT00000003568	PGALLT00000094125	-	PgeneID:ENSMUST00000119737.1	ParentID:NA	LEVEL_2	DUP	[[81460616,  81460703],  [81460954,  81461002],  [81461104, 81461125]]
7	82863853	82867658	PGCAROLIT00000006557	PGALLT00000090812	+	PgeneID:ENSMUST00000117910.1	ParentID:NA	LEVEL_2	PSSD	[[82863853,  82863991],  [82864462,  82864572],  [82867416, 82867658]]
2	121787795	121788545	PGCAROLIT00000006805	PGALLT00000087350	-	PgeneID:ENSMUST00000117434.1	ParentID:ENSMUST00000071006	LEVEL_1	PSSD	[[121787795, 121788545]]
X	75639011	75639540	PGCAROLIT00000010157	PGALLT00000095691	-	PgeneID:ENSMUST00000118629.1	ParentID:ENSMUST00000178774	LEVEL_1	PSSD	[[75639011, 75639540]]
3	46958916	46959652	PGCAROLIT00000008836	PGALLT00000093436	-	PgeneID:ENSMUST00000200175.1	ParentID:ENSMUST00000115231	LEVEL_1	PSSD	[[46958916,  46959033],  [46959618, 46959652]]
7	661255	662086	PGCAROLIT00000001832	PGALLT00000094503	-	PgeneID:ENSMUST00000205595.1	ParentID:ENSMUST00000117550	LEVEL_1	PSSD	[[661255, 662086]]
3	94534561	94535884	PGCAROLIT00000006362	PGALLT00000088257	+	PgeneID:ENSMUST00000121385.2	ParentID:ENSMUST00000182277	LEVEL_1	PSSD	[[94534561,  94535033],  [94535382, 94535884]]
X	42282421	42307922	PGCAROLIT00000005378	PGALLT00000096468	-	PgeneID:ENSMUST00000176341.1	ParentID:ENSMUST00000168710	LEVEL_1	DUP	[[42282421,  42283344],  [42293274,  42293411],  [42296755,  42296952],  [42297581,  42298417],  [42298716,  42299033],  [42307704, 42307922]]
1	94720786	94721339	PGCAROLIT00000002297	PGALLT00000093835	+	PgeneID:ENSMUST00000187219.1	ParentID:ENSMUST00000076038	LEVEL_1	DUP	[[94720786,  94720909],  [94721291, 94721339]]
5	66414511	66415457	PGCAROLIT00000001514	PGALLT00000096399	-	PgeneID:ENSMUST00000119247.2	ParentID:ENSMUST00000152407	LEVEL_1	PSSD	[[66414511, 66415457]]
scaffold_22254	6905	7820	PGCAROLIT00000001735	PGALLT00000096583	+	PgeneID:ENSMUST00000193827.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[6905,  6958],  [7085,  7236],  [7682, 7820]]
12	32065229	32067735	PGCAROLIT00000004957	PGALLT00000097087	+	PgeneID:ENSMUST00000119727.1	ParentID:ENSMUST00000024739	LEVEL_1	PSSD	[[32065229, 32067735]]
X	112786590	112787933	PGCAROLIT00000002561	PGALLT00000097212	+	PgeneID:ENSMUST00000120258.1	ParentID:ENSMUST00000067996	LEVEL_1	PSSD	[[112786590, 112787933]]
3	18838006	18838383	PGCAROLIT00000004272	PGALLT00000089723	-	PgeneID:ENSMUST00000191948.1	ParentID:ENSMUST00000003521	LEVEL_1	PSSD	[[18838006, 18838383]]
8	114366833	114369664	PGCAROLIT00000007844	PGALLT00000090345	-	PgeneID:ENSMUST00000194852.1	ParentID:NA	LEVEL_2	PSSD	[[114366833,  114366850],  [114367250,  114367448],  [114368031,  114368147],  [114368487,  114368631],  [114369582, 114369664]]
4	52759573	52760589	PGCAROLIT00000011012	PGALLT00000093319	-	PgeneID:ENSMUST00000117967.1	ParentID:ENSMUST00000028350	LEVEL_1	PSSD	[[52759573, 52760589]]
3	99988596	99996213	PGCAROLIT00000005136	PGALLT00000087560	+	PgeneID:ENSMUST00000117821.1	ParentID:NA	LEVEL_2	PSSD	[[99988596,  99988708],  [99988963,  99989148],  [99990648,  99990789],  [99991040,  99991091],  [99993487,  99993557],  [99993681,  99993735],  [99994128,  99994201],  [99994809,  99994886],  [99996140, 99996213]]
7	699176	699514	PGCAROLIT00000006688	PGALLT00000088156	-	PgeneID:ENSMUST00000122455.2	ParentID:ENSMUST00000028170	LEVEL_1	PSSD	[[699176, 699514]]
scaffold_14807	27876	28302	PGCAROLIT00000008110	PGALLT00000090005	+	PgeneID:ENSMUST00000191842.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[27876,  27918],  [27998, 28302]]
5	7126452	7126918	PGCAROLIT00000002449	PGALLT00000094728	-	PgeneID:ENSMUST00000199669.1	ParentID:ENSMUST00000075321	LEVEL_1	PSSD	[[7126452, 7126918]]
11	95658639	95658975	PGCAROLIT00000010487	PGALLT00000087301	-	PgeneID:ENSMUST00000105060.1	ParentID:ENSMUST00000107437	LEVEL_1	PSSD	[[95658639, 95658975]]
6	97902447	97903475	PGCAROLIT00000007399	PGALLT00000096621	+	PgeneID:ENSMUST00000203975.1	ParentID:ENSMUST00000143678	LEVEL_1	PSSD	[[97902447, 97903475]]
10	54200149	54200403	PGCAROLIT00000011264	PGALLT00000092459	+	PgeneID:ENSMUST00000164702.1	ParentID:ENSMUST00000078804	LEVEL_1	PSSD	[[54200149, 54200403]]
12	33617202	33624011	PGCAROLIT00000010179	PGALLT00000091573	-	PgeneID:ENSMUST00000117058.1	ParentID:ENSMUST00000170489	LEVEL_1	PSSD	[[33617202,  33623407],  [33623477, 33624011]]
3	122694476	122695511	PGCAROLIT00000001649	PGALLT00000094920	+	PgeneID:ENSMUST00000199748.1	ParentID:ENSMUST00000173805	LEVEL_1	PSSD	[[122694476, 122695511]]
4	97082703	97083699	PGCAROLIT00000008547	PGALLT00000091997	-	PgeneID:ENSMUST00000120621.1	ParentID:ENSMUST00000153892	LEVEL_1	PSSD	[[97082703, 97083699]]
4	102565937	102566203	PGCAROLIT00000010319	PGALLT00000090904	+	PgeneID:ENSMUST00000119384.1	ParentID:ENSMUST00000045356	LEVEL_1	PSSD	[[102565937, 102566203]]
X	52564727	52564861	PGCAROLIT00000007829	PGALLT00000089022	-	PgeneID:ENSMUST00000122428.1	ParentID:ENSMUST00000122996	LEVEL_1	DUP	[[52564727, 52564861]]
12	72328557	72329433	PGCAROLIT00000000408	PGALLT00000095549	+	PgeneID:ENSMUST00000174365.1	ParentID:ENSMUST00000046754	LEVEL_1	PSSD	[[72328557, 72329433]]
11	66234906	66235258	PGCAROLIT00000005209	PGALLT00000090219	+	PgeneID:ENSMUST00000117568.1	ParentID:ENSMUST00000138428	LEVEL_1	PSSD	[[66234906, 66235258]]
7	53575126	53575605	PGCAROLIT00000002873	PGALLT00000090238	-	PgeneID:ENSMUST00000077551.2	ParentID:ENSMUST00000071006	LEVEL_1	PSSD	[[53575126, 53575605]]
2	82082542	82082764	PGCAROLIT00000004211	PGALLT00000095917	+	PgeneID:ENSMUST00000202296.1	ParentID:NA	LEVEL_2	PSSD	[[82082542, 82082764]]
3	57668451	57679131	PGCAROLIT00000003285	PGALLT00000083361	+	PgeneID:ENSMUST00000177079.1	ParentID:NA	LEVEL_2	DUP	[[57668451,  57668576],  [57674145,  57674199],  [57677831,  57678003],  [57679030, 57679131]]
4	107393327	107394117	PGCAROLIT00000004370	PGALLT00000090769	-	PgeneID:ENSMUST00000122445.1	ParentID:ENSMUST00000029938	LEVEL_1	PSSD	[[107393327, 107394117]]
18	50131615	50138412	PGCAROLIT00000011122	PGALLT00000091301	+	PgeneID:ENSMUST00000120410.1	ParentID:NA	LEVEL_2	transcribed_PSSD	[[50131615,  50131809],  [50136453,  50136595],  [50138155,  50138235],  [50138342, 50138412]]
6	8118018	8118756	PGCAROLIT00000006207	PGALLT00000094044	-	PgeneID:ENSMUST00000203684.1	ParentID:ENSMUST00000015816	LEVEL_1	transcribed_PSSD	[[8118018, 8118756]]
17	46980946	46984892	PGCAROLIT00000007951	PGALLT00000095152	+	PgeneID:ENSMUST00000173851.1	ParentID:ENSMUST00000050884	LEVEL_1	PSSD	[[46980946, 46984892]]
5	714262	715990	PGCAROLIT00000009821	PGALLT00000088533	+	PgeneID:ENSMUST00000200591.1	ParentID:ENSMUST00000025170	LEVEL_1	PSSD	[[714262,  714893],  [714943, 715990]]
X	84642655	84647508	PGCAROLIT00000006197	PGALLT00000096672	-	PgeneID:ENSMUST00000118038.1	ParentID:ENSMUST00000047835	LEVEL_1	PSSD	[[84642655,  84644020],  [84644208,  84644300],  [84644747, 84647508]]
1	74204923	74205354	PGCAROLIT00000008508	PGALLT00000093044	+	PgeneID:ENSMUST00000188657.1	ParentID:ENSMUST00000044200	LEVEL_1	PSSD	[[74204923, 74205354]]
2	12101896	12103044	PGCAROLIT00000004965	PGALLT00000094996	+	PgeneID:ENSMUST00000122443.2	ParentID:ENSMUST00000087143	LEVEL_1	PSSD	[[12101896, 12103044]]
18	74064175	74065407	PGCAROLIT00000006001	PGALLT00000090652	+	PgeneID:ENSMUST00000056675.8	ParentID:NA	LEVEL_2	pseudogene	[[74064175, 74065407]]
14	101511755	101512836	PGCAROLIT00000005777	PGALLT00000083093	+	PgeneID:ENSMUST00000160440.1	ParentID:ENSMUST00000107722	LEVEL_1	DUP	[[101511755, 101512836]]
14	21537655	21538182	PGCAROLIT00000009736	PGALLT00000092893	+	PgeneID:ENSMUST00000099961.4	ParentID:ENSMUST00000132846	LEVEL_1	PSSD	[[21537655, 21538182]]
6	19690809	19691600	PGCAROLIT00000002796	PGALLT00000089223	+	PgeneID:ENSMUST00000202403.1	ParentID:ENSMUST00000003521	LEVEL_1	PSSD	[[19690809,  19690892],  [19691195, 19691600]]
10	67593704	67594411	PGCAROLIT00000008681	PGALLT00000088682	-	PgeneID:ENSMUST00000176468.1	ParentID:jg2134.t1	LEVEL_1	PSSD	[[67593704, 67594411]]
2	96541292	96541760	PGCAROLIT00000001886	PGALLT00000089822	-	PgeneID:ENSMUST00000119208.1	ParentID:ENSMUST00000137400	LEVEL_1	PSSD	[[96541292, 96541760]]
scaffold_16852	13477	13947	PGCAROLIT00000011728	PGALLT00000094923	+	PgeneID:ENSMUST00000203726.1	ParentID:NA	LEVEL_2	PSSD	[[13477, 13947]]
6	59321721	59322470	PGCAROLIT00000008020	PGALLT00000088769	-	PgeneID:ENSMUST00000204292.1	ParentID:ENSMUST00000133426	LEVEL_1	PSSD	[[59321721, 59322470]]
1	98054066	98054394	PGCAROLIT00000008692	PGALLT00000096627	+	PgeneID:ENSMUST00000191422.1	ParentID:ENSMUST00000195554	LEVEL_1	PSSD	[[98054066, 98054394]]
1	79558328	79561354	PGCAROLIT00000007239	PGALLT00000094685	+	PgeneID:ENSMUST00000188050.1	ParentID:ENSMUST00000113270	LEVEL_1	DUP	[[79558328,  79558409],  [79558494,  79558607],  [79558719,  79558834],  [79559004,  79559163],  [79559392,  79559564],  [79559800,  79559934],  [79560027,  79560098],  [79560212,  79560346],  [79560445,  79560667],  [79560855,  79560971],  [79561065, 79561354]]
scaffold_14569	31195	31887	PGCAROLIT00000010054	PGALLT00000087768	-	PgeneID:ENSMUST00000184922.1	ParentID:NA	LEVEL_2	transcribed_PSSD	[[31195, 31887]]
11	90601341	90602060	PGCAROLIT00000005659	PGALLT00000085883	-	PgeneID:ENSMUST00000124176.1	ParentID:NA	LEVEL_2	DUP	[[90601341,  90601498],  [90601666,  90601806],  [90602004, 90602060]]
5	137701513	137702344	PGCAROLIT00000011435	PGALLT00000091233	-	PgeneID:ENSMUST00000196761.1	ParentID:NA	LEVEL_2	DUP	[[137701513,  137701632],  [137702279, 137702344]]
3	45053957	45054270	PGCAROLIT00000001716	PGALLT00000094234	-	PgeneID:ENSMUST00000194242.1	ParentID:NA	LEVEL_2	PSSD	[[45053957, 45054270]]
6	112277871	112278357	PGCAROLIT00000008823	PGALLT00000091670	-	PgeneID:ENSMUST00000170447.2	ParentID:ENSMUST00000032597	LEVEL_1	PSSD	[[112277871, 112278357]]
8	115158219	115158909	PGCAROLIT00000002570	PGALLT00000089501	-	PgeneID:ENSMUST00000140537.1	ParentID:NA	LEVEL_2	PSSD	[[115158219, 115158909]]
5	79204801	79205807	PGCAROLIT00000002115	PGALLT00000088892	+	PgeneID:ENSMUST00000199619.1	ParentID:ENSMUST00000107814	LEVEL_1	transcribed_PSSD	[[79204801, 79205807]]
2	135646889	135647042	PGCAROLIT00000003826	PGALLT00000094539	+	PgeneID:ENSMUST00000119735.1	ParentID:NA	LEVEL_2	PSSD	[[135646889, 135647042]]
1	143122159	143136429	PGCAROLIT00000005793	PGALLT00000084854	-	PgeneID:ENSMUST00000096101.5	ParentID:NA	LEVEL_2	PSSD	[[143122159,  143122181],  [143122650,  143122791],  [143133085,  143133191],  [143133496,  143133527],  [143136302, 143136429]]
13	5531170	5532367	PGCAROLIT00000005553	PGALLT00000095771	-	PgeneID:ENSMUST00000184058.1	ParentID:NA	LEVEL_2	DUP	[[5531170,  5531283],  [5532270, 5532367]]
11	6986588	6986969	PGCAROLIT00000007947	PGALLT00000096665	-	PgeneID:ENSMUST00000118697.1	ParentID:ENSMUST00000080492	LEVEL_1	PSSD	[[6986588, 6986969]]
X	125863152	125863963	PGCAROLIT00000005892	PGALLT00000090517	+	PgeneID:ENSMUST00000120703.1	ParentID:ENSMUST00000058437	LEVEL_1	PSSD	[[125863152,  125863738],  [125863957, 125863963]]
9	91226825	91227572	PGCAROLIT00000005144	PGALLT00000089607	-	PgeneID:ENSMUST00000190143.1	ParentID:ENSMUST00000026016	LEVEL_1	PSSD	[[91226825, 91227572]]
X	1673851	1676483	PGCAROLIT00000008717	PGALLT00000091190	-	PgeneID:ENSMUST00000120494.1	ParentID:ENSMUST00000097773	LEVEL_1	PSSD	[[1673851, 1676483]]
2	20466734	20468696	PGCAROLIT00000002222	PGALLT00000097220	-	PgeneID:ENSMUST00000117264.1	ParentID:ENSMUST00000108246	LEVEL_1	PSSD	[[20466734, 20468696]]
11	53775781	53776191	PGCAROLIT00000004633	PGALLT00000087727	+	PgeneID:ENSMUST00000122447.1	ParentID:NA	LEVEL_2	DUP	[[53775781, 53776191]]
9	66618973	66620340	PGCAROLIT00000003438	PGALLT00000087185	-	PgeneID:ENSMUST00000166459.1	ParentID:ENSMUST00000112090	LEVEL_1	PSSD	[[66618973, 66620340]]
13	67090653	67091602	PGCAROLIT00000003595	PGALLT00000088649	-	PgeneID:ENSMUST00000196849.1	ParentID:ENSMUST00000022816	LEVEL_1	PSSD	[[67090653, 67091602]]
X	101351890	101352295	PGCAROLIT00000008167	PGALLT00000092277	-	PgeneID:ENSMUST00000119039.1	ParentID:ENSMUST00000004646	LEVEL_1	PSSD	[[101351890, 101352295]]
5	21484440	21484856	PGCAROLIT00000008116	PGALLT00000095114	-	PgeneID:ENSMUST00000196217.1	ParentID:ENSMUST00000021217	LEVEL_1	PSSD	[[21484440, 21484856]]
6	70273075	70274010	PGCAROLIT00000001505	PGALLT00000088740	-	PgeneID:ENSMUST00000203138.1	ParentID:ENSMUST00000082131	LEVEL_1	DUP	[[70273075, 70274010]]
3	87596990	87597769	PGCAROLIT00000009588	PGALLT00000093189	-	PgeneID:ENSMUST00000192475.1	ParentID:ENSMUST00000033797	LEVEL_1	PSSD	[[87596990, 87597769]]
scaffold_26223	530	1802	PGCAROLIT00000007351	PGALLT00000084582	-	PgeneID:ENSMUST00000117552.1	ParentID:NA	LEVEL_2	PSSD	[[530, 1802]]
X	32312916	32314689	PGCAROLIT00000000851	PGALLT00000095948	-	PgeneID:ENSMUST00000117850.1	ParentID:ENSMUST00000065793	LEVEL_1	PSSD	[[32312916,  32313839],  [32313888, 32314689]]
scaffold_6637_25892:96291_	23699	23912	PGCAROLIT00000009647	PGALLT00000091124	+	PgeneID:ENSMUST00000189926.1	ParentID:NA	LEVEL_2	DUP	[[23699, 23912]]
1	98787573	98788492	PGCAROLIT00000005958	PGALLT00000089865	+	PgeneID:ENSMUST00000180947.1	ParentID:ENSMUST00000182634	LEVEL_1	PSSD	[[98787573, 98788492]]
4	116574743	116575363	PGCAROLIT00000011165	PGALLT00000092754	-	PgeneID:ENSMUST00000118333.1	ParentID:ENSMUST00000150576	LEVEL_1	PSSD	[[116574743, 116575363]]
X	1827602	1828043	PGCAROLIT00000005276	PGALLT00000088837	+	PgeneID:ENSMUST00000121356.1	ParentID:ENSMUST00000132846	LEVEL_1	PSSD	[[1827602, 1828043]]
X	80311691	80311911	PGCAROLIT00000008340	PGALLT00000087357	-	PgeneID:ENSMUST00000118249.1	ParentID:ENSMUST00000094653	LEVEL_1	PSSD	[[80311691, 80311911]]
11	20362358	20364126	PGCAROLIT00000001925	PGALLT00000092912	-	PgeneID:ENSMUST00000119755.1	ParentID:ENSMUST00000133426	LEVEL_1	PSSD	[[20362358,  20363064],  [20363442, 20364126]]
11	112066962	112070960	PGCAROLIT00000011757	PGALLT00000095975	+	PgeneID:ENSMUST00000174177.1	ParentID:ENSMUST00000033380	LEVEL_1	polymorphic_pseudogene	[[112066962,  112067077],  [112067536,  112067613],  [112067687,  112067701],  [112067702,  112067806],  [112067896,  112068066],  [112068157,  112068258],  [112069161,  112069364],  [112070838, 112070960]]
7	9171985	9172925	PGCAROLIT00000007094	PGALLT00000091627	-	PgeneID:ENSMUST00000176694.1	ParentID:ENSMUST00000171039	LEVEL_1	DUP	[[9171985, 9172925]]
2	168876273	168877026	PGCAROLIT00000009822	PGALLT00000094372	+	PgeneID:ENSMUST00000119749.1	ParentID:ENSMUST00000004072	LEVEL_1	PSSD	[[168876273, 168877026]]
11	2351313	2351658	PGCAROLIT00000000139	PGALLT00000093610	-	PgeneID:ENSMUST00000145746.1	ParentID:ENSMUST00000025106	LEVEL_1	PSSD	[[2351313, 2351658]]
4	42761393	42765309	PGCAROLIT00000006562	PGALLT00000092543	-	PgeneID:ENSMUST00000122034.1	ParentID:ENSMUST00000029663	LEVEL_1	PSSD	[[42761393, 42765309]]
7	26385799	26386343	PGCAROLIT00000003392	PGALLT00000087239	+	PgeneID:ENSMUST00000078768.4	ParentID:ENSMUST00000112384	LEVEL_1	PSSD	[[26385799, 26386343]]
4	34244176	34244624	PGCAROLIT00000006551	PGALLT00000093707	-	PgeneID:ENSMUST00000117696.1	ParentID:ENSMUST00000110167	LEVEL_1	PSSD	[[34244176, 34244624]]
6	104709495	104710116	PGCAROLIT00000011173	PGALLT00000097282	-	PgeneID:ENSMUST00000203148.1	ParentID:ENSMUST00000163379	LEVEL_1	PSSD	[[104709495, 104710116]]
3	45876126	45876933	PGCAROLIT00000006330	PGALLT00000093259	-	PgeneID:ENSMUST00000193866.1	ParentID:ENSMUST00000050255	LEVEL_1	PSSD	[[45876126, 45876933]]
4	91669664	91670678	PGCAROLIT00000003649	PGALLT00000090989	-	PgeneID:ENSMUST00000117528.1	ParentID:ENSMUST00000022634	LEVEL_1	PSSD	[[91669664, 91670678]]
1	41233981	41235081	PGCAROLIT00000006479	PGALLT00000090001	+	PgeneID:ENSMUST00000162523.1	ParentID:ENSMUST00000094361	LEVEL_1	PSSD	[[41233981, 41235081]]
6	51688723	51689364	PGCAROLIT00000006061	PGALLT00000095277	+	PgeneID:ENSMUST00000177047.1	ParentID:ENSMUST00000079669	LEVEL_1	DUP	[[51688723, 51689364]]
12	46742242	46742764	PGCAROLIT00000010616	PGALLT00000095484	+	PgeneID:ENSMUST00000062226.4	ParentID:ENSMUST00000003521	LEVEL_1	PSSD	[[46742242, 46742764]]
3	98485378	98487008	PGCAROLIT00000005005	PGALLT00000090368	-	PgeneID:ENSMUST00000200606.1	ParentID:ENSMUST00000027247	LEVEL_1	PSSD	[[98485378, 98487008]]
3	71817840	71818362	PGCAROLIT00000005981	PGALLT00000094415	-	PgeneID:ENSMUST00000195176.1	ParentID:NA	LEVEL_2	DUP	[[71817840,  71818030],  [71818151, 71818362]]
X	152088057	152088272	PGCAROLIT00000005315	PGALLT00000092261	-	PgeneID:ENSMUST00000122098.1	ParentID:NA	LEVEL_2	PSSD	[[152088057, 152088272]]
16	13143481	13143584	PGCAROLIT00000003687	PGALLT00000088741	-	PgeneID:ENSMUST00000206799.1	ParentID:NA	LEVEL_2	DUP	[[13143481, 13143584]]
6	60335582	60337196	PGCAROLIT00000000115	PGALLT00000093205	-	PgeneID:ENSMUST00000203979.1	ParentID:NA	LEVEL_2	PSSD	[[60335582,  60335912],  [60335949,  60336150],  [60337091, 60337196]]
X	128538543	128541319	PGCAROLIT00000007697	PGALLT00000090587	+	PgeneID:ENSMUST00000117724.1	ParentID:jg7584.t1	LEVEL_1	PSSD	[[128538543,  128539140],  [128540441, 128541319]]
1	118771828	118772706	PGCAROLIT00000007233	PGALLT00000090946	-	PgeneID:ENSMUST00000185860.1	ParentID:ENSMUST00000152407	LEVEL_1	PSSD	[[118771828, 118772706]]
X	61793445	61795327	PGCAROLIT00000005197	PGALLT00000089943	+	PgeneID:ENSMUST00000117526.1	ParentID:jg13782.t1	LEVEL_1	PSSD	[[61793445, 61795327]]
2	158440438	158440975	PGCAROLIT00000001691	PGALLT00000092876	-	PgeneID:ENSMUST00000119751.1	ParentID:ENSMUST00000132846	LEVEL_1	PSSD	[[158440438, 158440975]]
scaffold_9482_5818:64703_	9836	10052	PGCAROLIT00000006800	PGALLT00000094750	-	PgeneID:ENSMUST00000203922.1	ParentID:NA	LEVEL_2	PSSD	[[9836, 10052]]
4	108269787	108270271	PGCAROLIT00000003417	PGALLT00000088280	-	PgeneID:ENSMUST00000117298.1	ParentID:ENSMUST00000132846	LEVEL_1	PSSD	[[108269787, 108270271]]
X	97500885	97502682	PGCAROLIT00000011143	PGALLT00000095025	-	PgeneID:ENSMUST00000182579.1	ParentID:ENSMUST00000099747	LEVEL_1	PSSD	[[97500885,  97501370],  [97502173, 97502682]]
3	13032247	13032630	PGCAROLIT00000008722	PGALLT00000087513	+	PgeneID:ENSMUST00000195444.1	ParentID:ENSMUST00000080813	LEVEL_1	PSSD	[[13032247, 13032630]]
2	57490193	57494214	PGCAROLIT00000002335	PGALLT00000094756	-	PgeneID:ENSMUST00000120183.1	ParentID:ENSMUST00000169861	LEVEL_1	PSSD	[[57490193, 57494214]]
5	64992344	64993129	PGCAROLIT00000002079	PGALLT00000094039	-	PgeneID:ENSMUST00000118973.1	ParentID:ENSMUST00000143678	LEVEL_1	PSSD	[[64992344, 64993129]]
2	120401099	120402343	PGCAROLIT00000006931	PGALLT00000087232	-	PgeneID:ENSMUST00000121178.1	ParentID:ENSMUST00000109128	LEVEL_1	PSSD	[[120401099,  120401358],  [120401443, 120402343]]
X	93390823	93391828	PGCAROLIT00000003831	PGALLT00000094351	-	PgeneID:ENSMUST00000119692.2	ParentID:ENSMUST00000182634	LEVEL_1	PSSD	[[93390823, 93391828]]
4	101720256	101721465	PGCAROLIT00000007953	PGALLT00000088726	+	PgeneID:ENSMUST00000118907.1	ParentID:ENSMUST00000089230	LEVEL_1	PSSD	[[101720256,  101720423],  [101720712, 101721465]]
15	41908169	41912711	PGCAROLIT00000006503	PGALLT00000095878	-	PgeneID:ENSMUST00000160031.2	ParentID:ENSMUST00000117438	LEVEL_1	PSSD	[[41908169,  41909275],  [41912485, 41912711]]
6	89695473	89696367	PGCAROLIT00000003294	PGALLT00000093002	-	PgeneID:ENSMUST00000203479.1	ParentID:ENSMUST00000156359	LEVEL_1	PSSD	[[89695473, 89696367]]
2	75220622	75221357	PGCAROLIT00000006889	PGALLT00000091364	-	PgeneID:ENSMUST00000119360.1	ParentID:ENSMUST00000022310	LEVEL_1	PSSD	[[75220622, 75221357]]
6	32155610	32156845	PGCAROLIT00000006030	PGALLT00000090953	+	PgeneID:ENSMUST00000201541.1	ParentID:ENSMUST00000117442	LEVEL_1	PSSD	[[32155610, 32156845]]
7	89704469	89704768	PGCAROLIT00000007284	PGALLT00000088860	-	PgeneID:ENSMUST00000196772.1	ParentID:ENSMUST00000167525	LEVEL_1	PSSD	[[89704469,  89704529],  [89704588, 89704768]]
6	144771305	144771764	PGCAROLIT00000001372	PGALLT00000088317	+	PgeneID:ENSMUST00000205044.1	ParentID:ENSMUST00000023269	LEVEL_1	PSSD	[[144771305, 144771764]]
