#Chromosome	Start	End	StrainID	UniversalID	Strand	EnsemblReferenceID	ParentID	Level	Biotype	Exons
15	70269238	70270441	PGPAHARIT00000007632	PGALLT00000090493	-	PgeneID:ENSMUST00000118893.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[70269238, 70270441]]
1	74817489	74818698	PGPAHARIT00000005260	PGALLT00000088412	-	PgeneID:ENSMUST00000120256.1	ParentID:NA	LEVEL_2	PSSD	[[74817489,  74818008],  [74818596, 74818698]]
9	79603838	79606246	PGPAHARIT00000010284	PGALLT00000091727	+	PgeneID:ENSMUST00000188378.2	ParentID:NA	LEVEL_2	DUP	[[79603838,  79603975],  [79605316,  79605316],  [79605828, 79606246]]
13	56405488	56408911	PGPAHARIT00000008142	PGALLT00000096680	-	PgeneID:ENSMUST00000121275.1	ParentID:NA	LEVEL_2	PSSD	[[56405488,  56405589],  [56408081,  56408191],  [56408302,  56408394],  [56408777, 56408911]]
3	125783709	125784553	PGPAHARIT00000005637	PGALLT00000087683	-	PgeneID:ENSMUST00000118582.1	ParentID:ENSMUST00000102898	LEVEL_1	PSSD	[[125783709, 125784553]]
20	9437722	9443709	PGPAHARIT00000011091	PGALLT00000095366	-	PgeneID:ENSMUST00000120250.1	ParentID:NA	LEVEL_2	PSSD	[[9437722,  9437851],  [9437952,  9438076],  [9439596,  9439682],  [9439794,  9439929],  [9442854,  9442943],  [9443052,  9443180],  [9443308,  9443376],  [9443581, 9443709]]
22	41366707	41367720	PGPAHARIT00000004959	PGALLT00000088016	+	PgeneID:ENSMUST00000122250.1	ParentID:ENSMUST00000056427	LEVEL_1	PSSD	[[41366707, 41367720]]
18	9125807	9127048	PGPAHARIT00000007516	PGALLT00000087794	+	PgeneID:ENSMUST00000182716.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[9125807, 9127048]]
7	68699109	68699485	PGPAHARIT00000004196	PGALLT00000089146	-	PgeneID:ENSMUST00000121701.1	ParentID:ENSMUST00000034881	LEVEL_1	PSSD	[[68699109, 68699485]]
1	96689603	96690050	PGPAHARIT00000002898	PGALLT00000090108	-	PgeneID:ENSMUST00000191458.1	ParentID:NA	LEVEL_2	PSSD	[[96689603,  96689712],  [96689788,  96689892],  [96689978, 96690050]]
3	39030516	39031282	PGPAHARIT00000003272	PGALLT00000096894	-	PgeneID:ENSMUST00000118922.1	ParentID:ENSMUST00000133115	LEVEL_1	PSSD	[[39030516, 39031282]]
1	56173319	56175507	PGPAHARIT00000003238	PGALLT00000096222	+	PgeneID:ENSMUST00000174258.1	ParentID:ENSMUST00000030896	LEVEL_1	DUP	[[56173319,  56173416],  [56173452,  56173773],  [56174460,  56174610],  [56175323, 56175507]]
10	85097360	85097986	PGPAHARIT00000004903	PGALLT00000088305	+	PgeneID:ENSMUST00000186887.1	ParentID:ENSMUST00000059802	LEVEL_1	PSSD	[[85097360, 85097986]]
8	24169530	24170800	PGPAHARIT00000000186	PGALLT00000092142	+	PgeneID:ENSMUST00000182832.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[24169530, 24170800]]
5	66312578	66314141	PGPAHARIT00000006030	PGALLT00000087396	+	PgeneID:ENSMUST00000188327.1	ParentID:ENSMUST00000049156	LEVEL_1	PSSD	[[66312578, 66314141]]
4	97580937	97581084	PGPAHARIT00000008910	PGALLT00000091624	+	PgeneID:ENSMUST00000119364.1	ParentID:NA	LEVEL_2	PSSD	[[97580937, 97581084]]
3	23597935	23598829	PGPAHARIT00000011317	PGALLT00000087852	+	PgeneID:ENSMUST00000121252.1	ParentID:ENSMUST00000075177	LEVEL_1	DUP	[[23597935, 23598829]]
scaffold_10562	25778	27323	PGPAHARIT00000006080	PGALLT00000087458	-	PgeneID:ENSMUST00000120067.1	ParentID:ENSMUST00000091719	LEVEL_1	DUP	[[25778,  25932],  [26427, 27323]]
X	5371102	5371448	PGPAHARIT00000001075	PGALLT00000088912	-	PgeneID:ENSMUST00000119545.1	ParentID:ENSMUST00000069579	LEVEL_1	PSSD	[[5371102, 5371448]]
13	80539511	80548427	PGPAHARIT00000010681	PGALLT00000093978	+	PgeneID:ENSMUST00000191860.1	ParentID:NA	LEVEL_2	unitary_pseudogene	[[80539511,  80539703],  [80539865,  80539967],  [80541268,  80541475],  [80542442,  80542564],  [80546013,  80547392],  [80547466, 80548427]]
15	35763540	35764048	PGPAHARIT00000002044	PGALLT00000093107	+	PgeneID:ENSMUST00000180504.1	ParentID:ENSMUST00000129847	LEVEL_1	PSSD	[[35763540, 35764048]]
10	92428525	92432043	PGPAHARIT00000002119	PGALLT00000084687	-	PgeneID:ENSMUST00000121250.1	ParentID:NA	LEVEL_2	transcribed_PSSD	[[92428525,  92428638],  [92429613,  92429707],  [92431789, 92432043]]
4	143298114	143298608	PGPAHARIT00000005542	PGALLT00000096374	+	PgeneID:ENSMUST00000199214.1	ParentID:ENSMUST00000132484	LEVEL_1	PSSD	[[143298114, 143298608]]
14	21950173	21950643	PGPAHARIT00000005221	PGALLT00000095341	-	PgeneID:ENSMUST00000117666.1	ParentID:ENSMUST00000156921	LEVEL_1	PSSD	[[21950173, 21950643]]
19	86666847	86667605	PGPAHARIT00000004864	PGALLT00000088415	-	PgeneID:ENSMUST00000118290.2	ParentID:ENSMUST00000034742	LEVEL_1	transcribed_PSSD	[[86666847, 86667605]]
6	83853018	83875475	PGPAHARIT00000002928	PGALLT00000096089	-	PgeneID:ENSMUST00000121192.1	ParentID:NA	LEVEL_2	PSSD	[[83853018,  83853080],  [83854016,  83854120],  [83855642,  83855775],  [83862350,  83862437],  [83865477,  83865632],  [83869809,  83869962],  [83871346,  83871405],  [83875396, 83875475]]
3	68229740	68230082	PGPAHARIT00000000761	PGALLT00000094907	+	PgeneID:ENSMUST00000118926.1	ParentID:ENSMUST00000171211	LEVEL_1	PSSD	[[68229740, 68230082]]
13	9742910	9747525	PGPAHARIT00000004693	PGALLT00000085898	+	PgeneID:ENSMUST00000170221.1	ParentID:NA	LEVEL_2	transcribed_PSSD	[[9742910,  9742937],  [9743571,  9743638],  [9743789,  9743886],  [9744471,  9744644],  [9747384, 9747525]]
5	37986701	37986830	PGPAHARIT00000006508	PGALLT00000090731	+	PgeneID:ENSMUST00000188643.1	ParentID:NA	LEVEL_2	transcribed_DUP	[[37986701, 37986830]]
9	5984317	5985029	PGPAHARIT00000002522	PGALLT00000094976	-	PgeneID:ENSMUST00000122161.1	ParentID:ENSMUST00000079419	LEVEL_1	PSSD	[[5984317, 5985029]]
2	20005727	20006160	PGPAHARIT00000002157	PGALLT00000095520	+	PgeneID:ENSMUST00000172726.1	ParentID:ENSMUST00000075242	LEVEL_1	PSSD	[[20005727, 20006160]]
3	96004132	96007540	PGPAHARIT00000003378	PGALLT00000087934	+	PgeneID:ENSMUST00000165184.1	ParentID:NA	LEVEL_2	PSSD	[[96004132,  96004210],  [96005125,  96005218],  [96007507, 96007540]]
4	133131851	133132230	PGPAHARIT00000003974	PGALLT00000087453	-	PgeneID:ENSMUST00000198263.1	ParentID:ENSMUST00000143107	LEVEL_1	PSSD	[[133131851, 133132230]]
2	13608856	13609458	PGPAHARIT00000009367	PGALLT00000090471	+	PgeneID:ENSMUST00000198410.1	ParentID:ENSMUST00000022529	LEVEL_1	PSSD	[[13608856, 13609458]]
13	12240102	12240860	PGPAHARIT00000002887	PGALLT00000090507	+	PgeneID:ENSMUST00000121258.1	ParentID:ENSMUST00000094434	LEVEL_1	PSSD	[[12240102, 12240860]]
7	97921642	97930782	PGPAHARIT00000003717	PGALLT00000091807	-	PgeneID:ENSMUST00000164621.1	ParentID:ENSMUST00000095450	LEVEL_1	DUP	[[97921642,  97921731],  [97921832,  97921836],  [97922629,  97922848],  [97923727,  97923936],  [97930222, 97930782]]
13	31810766	31811001	PGPAHARIT00000001233	PGALLT00000094472	+	PgeneID:ENSMUST00000162135.1	ParentID:ENSMUST00000042235	LEVEL_1	PSSD	[[31810766, 31811001]]
4	89894929	89895098	PGPAHARIT00000003679	PGALLT00000089715	-	PgeneID:ENSMUST00000119906.1	ParentID:ENSMUST00000090257	LEVEL_1	PSSD	[[89894929, 89895098]]
12	33950194	33950716	PGPAHARIT00000004632	PGALLT00000091916	+	PgeneID:ENSMUST00000121668.1	ParentID:ENSMUST00000071006	LEVEL_1	PSSD	[[33950194, 33950716]]
6	68020839	68021371	PGPAHARIT00000008241	PGALLT00000093849	-	PgeneID:ENSMUST00000119900.1	ParentID:ENSMUST00000071006	LEVEL_1	PSSD	[[68020839, 68021371]]
1	157697943	157699348	PGPAHARIT00000007694	PGALLT00000090512	-	PgeneID:ENSMUST00000185278.1	ParentID:NA	LEVEL_2	unitary_pseudogene	[[157697943,  157698510],  [157699242, 157699348]]
5	135147845	135148274	PGPAHARIT00000001026	PGALLT00000087174	+	PgeneID:ENSMUST00000160695.1	ParentID:ENSMUST00000073471	LEVEL_1	PSSD	[[135147845, 135148274]]
X	34718194	34718463	PGPAHARIT00000011167	PGALLT00000091297	-	PgeneID:ENSMUST00000117068.1	ParentID:ENSMUST00000109333	LEVEL_1	PSSD	[[34718194, 34718463]]
2	83359333	83359431	PGPAHARIT00000007761	PGALLT00000094663	-	PgeneID:ENSMUST00000203128.1	ParentID:NA	LEVEL_2	PSSD	[[83359333, 83359431]]
17	41829597	41830165	PGPAHARIT00000000787	PGALLT00000088600	+	PgeneID:ENSMUST00000165535.3	ParentID:ENSMUST00000187160	LEVEL_1	PSSD	[[41829597, 41830165]]
2	55886535	55887006	PGPAHARIT00000006154	PGALLT00000095405	-	PgeneID:ENSMUST00000201419.1	ParentID:ENSMUST00000051955	LEVEL_1	PSSD	[[55886535, 55887006]]
4	128215854	128216235	PGPAHARIT00000006570	PGALLT00000091014	-	PgeneID:ENSMUST00000199712.1	ParentID:ENSMUST00000203816	LEVEL_1	PSSD	[[128215854, 128216235]]
18	4686255	4687864	PGPAHARIT00000006726	PGALLT00000094676	-	PgeneID:ENSMUST00000172657.1	ParentID:ENSMUST00000087167	LEVEL_1	DUP	[[4686255,  4686509],  [4687136,  4687348],  [4687691, 4687864]]
4	139229788	139230603	PGPAHARIT00000009739	PGALLT00000091128	-	PgeneID:ENSMUST00000197505.1	ParentID:ENSMUST00000036951	LEVEL_1	PSSD	[[139229788, 139230603]]
scaffold_13762	14076	14267	PGPAHARIT00000010823	PGALLT00000089274	-	PgeneID:ENSMUST00000199472.1	ParentID:NA	LEVEL_2	PSSD	[[14076, 14267]]
1	57113195	57114107	PGPAHARIT00000010178	PGALLT00000092418	+	PgeneID:ENSMUST00000174262.1	ParentID:NA	LEVEL_2	DUP	[[57113195, 57114107]]
scaffold_12889	2363	3326	PGPAHARIT00000007558	PGALLT00000094238	-	PgeneID:ENSMUST00000174619.1	ParentID:NA	LEVEL_2	DUP	[[2363, 3326]]
13	36621290	36622833	PGPAHARIT00000000542	PGALLT00000092033	+	PgeneID:ENSMUST00000177915.2	ParentID:ENSMUST00000112721	LEVEL_1	PSSD	[[36621290, 36622833]]
16	24697192	24697830	PGPAHARIT00000001011	PGALLT00000094998	+	PgeneID:ENSMUST00000121224.1	ParentID:NA	LEVEL_2	PSSD	[[24697192, 24697830]]
22	29797688	29798084	PGPAHARIT00000011221	PGALLT00000087309	-	PgeneID:ENSMUST00000117612.1	ParentID:ENSMUST00000131430	LEVEL_1	PSSD	[[29797688, 29798084]]
4	85574886	85575359	PGPAHARIT00000010504	PGALLT00000094113	+	PgeneID:ENSMUST00000199960.1	ParentID:ENSMUST00000153590	LEVEL_1	PSSD	[[85574886,  85575041],  [85575172, 85575359]]
12	12851028	12851685	PGPAHARIT00000009353	PGALLT00000092683	-	PgeneID:ENSMUST00000120357.1	ParentID:NA	LEVEL_2	PSSD	[[12851028, 12851685]]
2	60341774	60342248	PGPAHARIT00000002437	PGALLT00000091264	-	PgeneID:ENSMUST00000193048.1	ParentID:ENSMUST00000076894	LEVEL_1	PSSD	[[60341774, 60342248]]
2	67359813	67360275	PGPAHARIT00000010191	PGALLT00000089636	-	PgeneID:ENSMUST00000204969.1	ParentID:NA	LEVEL_2	PSSD	[[67359813,  67360038],  [67360125, 67360275]]
5	4870306	4870943	PGPAHARIT00000005749	PGALLT00000087216	-	PgeneID:ENSMUST00000189078.1	ParentID:ENSMUST00000175977	LEVEL_1	PSSD	[[4870306, 4870943]]
scaffold_7343	28563	59286	PGPAHARIT00000010764	PGALLT00000092118	-	PgeneID:ENSMUST00000174444.2	ParentID:NA	LEVEL_2	DUP	[[28563,  28838],  [58212,  58480],  [58709,  58974],  [59213, 59286]]
12	26978252	26985644	PGPAHARIT00000007990	PGALLT00000088117	+	PgeneID:ENSMUST00000118145.1	ParentID:NA	LEVEL_2	PSSD	[[26978252,  26978323],  [26982846,  26983034],  [26984913,  26985045],  [26985571, 26985644]]
4	14302734	14303262	PGPAHARIT00000002009	PGALLT00000094441	+	PgeneID:ENSMUST00000069626.6	ParentID:ENSMUST00000075829	LEVEL_1	PSSD	[[14302734, 14303262]]
3	71099834	71109939	PGPAHARIT00000003064	PGALLT00000091049	-	PgeneID:ENSMUST00000121263.1	ParentID:NA	LEVEL_2	DUP	[[71099834,  71100070],  [71109515, 71109939]]
X	124344321	124345624	PGPAHARIT00000001429	PGALLT00000087630	+	PgeneID:ENSMUST00000119420.1	ParentID:ENSMUST00000100497	LEVEL_1	PSSD	[[124344321, 124345624]]
scaffold_10424	4397	4767	PGPAHARIT00000004110	PGALLT00000089660	-	PgeneID:ENSMUST00000190928.1	ParentID:NA	LEVEL_2	PSSD	[[4397, 4767]]
X	92957497	92959081	PGPAHARIT00000010604	PGALLT00000089006	-	PgeneID:ENSMUST00000122189.1	ParentID:ENSMUST00000149566	LEVEL_1	PSSD	[[92957497,  92958160],  [92958953, 92959081]]
14	25947343	25963393	PGPAHARIT00000006478	PGALLT00000093865	+	PgeneID:ENSMUST00000118143.1	ParentID:NA	LEVEL_2	PSSD	[[25947343,  25947476],  [25948056,  25948182],  [25948260,  25948467],  [25948569,  25948731],  [25953351,  25953525],  [25953605,  25953767],  [25955317,  25955711],  [25956426,  25956553],  [25956649,  25956853],  [25957249,  25957343],  [25958269,  25958439],  [25961652,  25961764],  [25961862,  25961989],  [25963192, 25963393]]
5	51931745	51932136	PGPAHARIT00000004909	PGALLT00000092891	-	PgeneID:ENSMUST00000190038.1	ParentID:ENSMUST00000199174	LEVEL_1	PSSD	[[51931745, 51932136]]
2	63870256	63870985	PGPAHARIT00000001877	PGALLT00000089479	+	PgeneID:ENSMUST00000204977.1	ParentID:ENSMUST00000146867	LEVEL_1	PSSD	[[63870256, 63870985]]
5	15487322	15487458	PGPAHARIT00000010428	PGALLT00000087272	+	PgeneID:ENSMUST00000192878.1	ParentID:NA	LEVEL_2	PSSD	[[15487322, 15487458]]
X	124829756	124830470	PGPAHARIT00000001102	PGALLT00000090985	-	PgeneID:ENSMUST00000122187.1	ParentID:ENSMUST00000056458	LEVEL_1	PSSD	[[124829756,  124830131],  [124830176, 124830470]]
2	23932939	23933526	PGPAHARIT00000009653	PGALLT00000089436	+	PgeneID:ENSMUST00000195937.1	ParentID:ENSMUST00000068408	LEVEL_1	PSSD	[[23932939,  23932983],  [23933159, 23933526]]
6	62722968	62725101	PGPAHARIT00000008277	PGALLT00000089438	+	PgeneID:ENSMUST00000117091.1	ParentID:ENSMUST00000171224	LEVEL_1	DUP	[[62722968, 62723319], [62724819, 62725101]]
X	129411126	129411522	PGPAHARIT00000007532	PGALLT00000092121	-	PgeneID:ENSMUST00000117602.1	ParentID:ENSMUST00000130324	LEVEL_1	PSSD	[[129411126, 129411522]]
6	85280587	85280955	PGPAHARIT00000010093	PGALLT00000090893	-	PgeneID:ENSMUST00000117229.1	ParentID:ENSMUST00000035983	LEVEL_1	PSSD	[[85280587, 85280955]]
X	80870985	80889321	PGPAHARIT00000002992	PGALLT00000094916	-	PgeneID:ENSMUST00000180526.1	ParentID:NA	LEVEL_2	transcribed_PSSD	[[80870985,  80872026],  [80872076,  80872098],  [80873152,  80873288],  [80873794,  80873948],  [80874286,  80874426],  [80888756, 80889321]]
20	46372744	46375348	PGPAHARIT00000005920	PGALLT00000090345	-	PgeneID:ENSMUST00000194852.1	ParentID:NA	LEVEL_2	PSSD	[[46372744,  46372942],  [46373510,  46373626],  [46373988,  46374132],  [46375266, 46375348]]
2	11283394	11284144	PGPAHARIT00000000656	PGALLT00000088885	-	PgeneID:ENSMUST00000197133.1	ParentID:ENSMUST00000102898	LEVEL_1	PSSD	[[11283394, 11284144]]
7	69784130	69787602	PGPAHARIT00000000096	PGALLT00000085570	+	PgeneID:ENSMUST00000119454.1	ParentID:jg2982.t1	LEVEL_1	PSSD	[[69784130,  69785204],  [69785267, 69787602]]
X	89184080	89204911	PGPAHARIT00000002786	PGALLT00000085148	-	PgeneID:ENSMUST00000183292.7	ParentID:NA	LEVEL_2	unitary_pseudogene	[[89184080,  89184226],  [89187556,  89187695],  [89188757,  89189004],  [89204112,  89204280],  [89204816, 89204911]]
13	14008412	14008717	PGPAHARIT00000000176	PGALLT00000094670	-	PgeneID:ENSMUST00000180520.1	ParentID:ENSMUST00000170828	LEVEL_1	PSSD	[[14008412, 14008717]]
3	87987760	87988125	PGPAHARIT00000007571	PGALLT00000092228	+	PgeneID:ENSMUST00000118451.1	ParentID:ENSMUST00000035983	LEVEL_1	PSSD	[[87987760, 87988125]]
X	111467053	111468121	PGPAHARIT00000002836	PGALLT00000092317	-	PgeneID:ENSMUST00000117325.1	ParentID:ENSMUST00000059825	LEVEL_1	PSSD	[[111467053, 111468121]]
4	59809066	59810013	PGPAHARIT00000005078	PGALLT00000091706	-	PgeneID:ENSMUST00000193360.1	ParentID:ENSMUST00000053373	LEVEL_1	PSSD	[[59809066, 59810013]]
3	40795067	40796386	PGPAHARIT00000006307	PGALLT00000087743	+	PgeneID:ENSMUST00000121666.1	ParentID:ENSMUST00000022121	LEVEL_1	PSSD	[[40795067, 40796386]]
6	59530587	59531218	PGPAHARIT00000007227	PGALLT00000091788	+	PgeneID:ENSMUST00000118836.1	ParentID:ENSMUST00000127874	LEVEL_1	PSSD	[[59530587, 59531218]]
3	12725750	12726116	PGPAHARIT00000009080	PGALLT00000088185	-	PgeneID:ENSMUST00000118861.1	ParentID:ENSMUST00000100489	LEVEL_1	PSSD	[[12725750, 12726116]]
10	93693036	93693579	PGPAHARIT00000001126	PGALLT00000088063	+	PgeneID:ENSMUST00000191093.1	ParentID:ENSMUST00000005923	LEVEL_1	PSSD	[[93693036, 93693579]]
10	65349098	65390564	PGPAHARIT00000004224	PGALLT00000093093	-	PgeneID:ENSMUST00000194870.1	ParentID:NA	LEVEL_2	PSSD	[[65349098,  65349216],  [65361552,  65361680],  [65362659,  65363008],  [65369691,  65369948],  [65372951,  65373265],  [65377271,  65377465],  [65378635,  65378804],  [65389688, 65390564]]
18	21184069	21184818	PGPAHARIT00000010395	PGALLT00000084846	+	PgeneID:ENSMUST00000118536.1	ParentID:ENSMUST00000024697	LEVEL_1	PSSD	[[21184069,  21184226],  [21184259, 21184818]]
2	21383134	21384840	PGPAHARIT00000005994	PGALLT00000088136	-	PgeneID:ENSMUST00000120811.1	ParentID:ENSMUST00000101375	LEVEL_1	PSSD	[[21383134,  21383209],  [21383369,  21383747],  [21384521, 21384840]]
8	45471722	45472595	PGPAHARIT00000002412	PGALLT00000093675	+	PgeneID:ENSMUST00000196637.1	ParentID:ENSMUST00000202622	LEVEL_1	PSSD	[[45471722, 45472595]]
4	78503121	78503644	PGPAHARIT00000001609	PGALLT00000093914	+	PgeneID:ENSMUST00000193773.1	ParentID:ENSMUST00000025511	LEVEL_1	PSSD	[[78503121, 78503644]]
5	39904414	39905523	PGPAHARIT00000000297	PGALLT00000091942	+	PgeneID:ENSMUST00000118030.1	ParentID:ENSMUST00000102814	LEVEL_1	PSSD	[[39904414,  39904598],  [39904927, 39905523]]
2	67979780	67980346	PGPAHARIT00000007751	PGALLT00000095102	+	PgeneID:ENSMUST00000203717.1	ParentID:NA	LEVEL_2	PSSD	[[67979780, 67980346]]
22	45914763	45916744	PGPAHARIT00000007363	PGALLT00000093783	+	PgeneID:ENSMUST00000119112.1	ParentID:ENSMUST00000028880	LEVEL_1	PSSD	[[45914763,  45915580],  [45915633,  45915858],  [45915924, 45916744]]
21	3097368	3115846	PGPAHARIT00000007406	PGALLT00000080723	+	PgeneID:ENSMUST00000115772.4	ParentID:NA	LEVEL_2	DUP	[[3097368,  3097428],  [3099422,  3099485],  [3100942,  3101063],  [3105093,  3105203],  [3105891,  3105971],  [3107491,  3107560],  [3108107,  3108236],  [3108404,  3108494],  [3109623,  3109674],  [3111205,  3111310],  [3111740,  3111788],  [3113576,  3113657],  [3114641,  3114725],  [3114965,  3115037],  [3115771, 3115846]]
12	52660176	52660397	PGPAHARIT00000001736	PGALLT00000089765	-	PgeneID:ENSMUST00000137795.1	ParentID:NA	LEVEL_2	PSSD	[[52660176, 52660397]]
14	61119748	61120262	PGPAHARIT00000009852	PGALLT00000091955	+	PgeneID:ENSMUST00000122414.1	ParentID:ENSMUST00000073471	LEVEL_1	PSSD	[[61119748, 61120262]]
5	108781621	108785976	PGPAHARIT00000000393	PGALLT00000092312	+	PgeneID:ENSMUST00000189357.1	ParentID:ENSMUST00000079464	LEVEL_1	DUP	[[108781621,  108781971],  [108782481,  108782710],  [108785494,  108785506],  [108785721, 108785976]]
1	51942430	51944448	PGPAHARIT00000010940	PGALLT00000096319	+	PgeneID:ENSMUST00000118776.1	ParentID:ENSMUST00000026470	LEVEL_1	PSSD	[[51942430,  51943668],  [51943701, 51944448]]
22	28050909	28051685	PGPAHARIT00000005137	PGALLT00000095286	+	PgeneID:ENSMUST00000121769.1	ParentID:ENSMUST00000066068	LEVEL_1	PSSD	[[28050909, 28051685]]
16	66656855	66657491	PGPAHARIT00000006663	PGALLT00000089130	+	PgeneID:ENSMUST00000119669.1	ParentID:NA	LEVEL_2	PSSD	[[66656855, 66657491]]
scaffold_12421	14801	15751	PGPAHARIT00000009418	PGALLT00000093964	+	PgeneID:ENSMUST00000174235.1	ParentID:NA	LEVEL_2	DUP	[[14801, 15751]]
7	101243576	101244836	PGPAHARIT00000004734	PGALLT00000091081	-	PgeneID:ENSMUST00000117317.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[101243576, 101244836]]
2	115624551	115625075	PGPAHARIT00000005442	PGALLT00000091353	-	PgeneID:ENSMUST00000203192.1	ParentID:ENSMUST00000035983	LEVEL_1	PSSD	[[115624551, 115625075]]
14	42057916	42058887	PGPAHARIT00000003913	PGALLT00000093144	+	PgeneID:ENSMUST00000118809.2	ParentID:NA	LEVEL_2	polymorphic_pseudogene	[[42057916, 42058887]]
4	63649091	63650219	PGPAHARIT00000011042	PGALLT00000091607	+	PgeneID:ENSMUST00000183150.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[63649091, 63650219]]
scaffold_5136	90342	90820	PGPAHARIT00000007506	PGALLT00000096183	-	PgeneID:ENSMUST00000196961.1	ParentID:NA	LEVEL_2	IG_V_pseudogene	[[90342,  90627],  [90751, 90820]]
19	10038374	10039113	PGPAHARIT00000002651	PGALLT00000092493	+	PgeneID:ENSMUST00000172759.1	ParentID:ENSMUST00000094827	LEVEL_1	DUP	[[10038374, 10039113]]
X	89913730	89914056	PGPAHARIT00000007619	PGALLT00000090421	-	PgeneID:ENSMUST00000117636.1	ParentID:ENSMUST00000079464	LEVEL_1	PSSD	[[89913730, 89914056]]
22	9323205	9324655	PGPAHARIT00000009753	PGALLT00000088248	+	PgeneID:ENSMUST00000194872.1	ParentID:ENSMUST00000027432	LEVEL_1	PSSD	[[9323205,  9323288],  [9323538, 9324655]]
14	52748863	52749413	PGPAHARIT00000010285	PGALLT00000091881	+	PgeneID:ENSMUST00000118598.1	ParentID:ENSMUST00000185641	LEVEL_1	PSSD	[[52748863, 52749413]]
13	9124805	9125017	PGPAHARIT00000002693	PGALLT00000088795	+	PgeneID:ENSMUST00000120335.1	ParentID:ENSMUST00000009157	LEVEL_1	PSSD	[[9124805, 9125017]]
3	121984750	121984984	PGPAHARIT00000005955	PGALLT00000087583	-	PgeneID:ENSMUST00000120815.1	ParentID:ENSMUST00000102553	LEVEL_1	DUP	[[121984750, 121984984]]
5	44437148	44437315	PGPAHARIT00000009870	PGALLT00000092552	-	PgeneID:ENSMUST00000188586.1	ParentID:NA	LEVEL_2	DUP	[[44437148, 44437315]]
X	36626184	36626583	PGPAHARIT00000010367	PGALLT00000089200	-	PgeneID:ENSMUST00000118479.1	ParentID:ENSMUST00000133224	LEVEL_1	PSSD	[[36626184, 36626583]]
1	71713850	71716402	PGPAHARIT00000000029	PGALLT00000095673	-	PgeneID:ENSMUST00000117630.1	ParentID:NA	LEVEL_2	PSSD	[[71713850,  71714099],  [71714258,  71714344],  [71716167, 71716402]]
5	90636738	90637897	PGPAHARIT00000003080	PGALLT00000090779	-	PgeneID:ENSMUST00000187634.1	ParentID:ENSMUST00000043584	LEVEL_1	transcribed_PSSD	[[90636738, 90637897]]
20	9334429	9335122	PGPAHARIT00000002030	PGALLT00000093270	-	PgeneID:ENSMUST00000119091.1	ParentID:ENSMUST00000127874	LEVEL_1	PSSD	[[9334429, 9335122]]
13	62626423	62683940	PGPAHARIT00000004151	PGALLT00000096930	+	PgeneID:ENSMUST00000126664.7	ParentID:ENSMUST00000077659	LEVEL_1	polymorphic_pseudogene	[[62626423,  62626572],  [62641037,  62641180],  [62641773,  62641856],  [62641965,  62642219],  [62660234,  62660791],  [62665451,  62665606],  [62669118,  62669303],  [62671953,  62672084],  [62673962,  62674159],  [62683725, 62683940]]
3	16085714	16085995	PGPAHARIT00000010679	PGALLT00000088811	-	PgeneID:ENSMUST00000121089.1	ParentID:ENSMUST00000102814	LEVEL_1	PSSD	[[16085714,  16085742],  [16085798, 16085995]]
13	27886481	27887710	PGPAHARIT00000004862	PGALLT00000092212	-	PgeneID:ENSMUST00000182273.1	ParentID:ENSMUST00000118875	LEVEL_1	PSSD	[[27886481,  27887000],  [27887076, 27887710]]
16	26140878	26141168	PGPAHARIT00000002477	PGALLT00000090556	+	PgeneID:ENSMUST00000117767.1	ParentID:NA	LEVEL_2	DUP	[[26140878, 26141168]]
2	111239627	111240667	PGPAHARIT00000003250	PGALLT00000090366	-	PgeneID:ENSMUST00000204466.1	ParentID:jg4385.t1	LEVEL_1	PSSD	[[111239627, 111240667]]
4	49790250	49798582	PGPAHARIT00000006544	PGALLT00000097207	-	PgeneID:ENSMUST00000200018.1	ParentID:ENSMUST00000179768	LEVEL_1	PSSD	[[49790250,  49791276],  [49798143,  49798301],  [49798349, 49798582]]
